ID;AgeGroup;task;list;itemno;noun;adjective;stimtype;trialnum;response;reaction_time;confidence;confidence_rt;correctness;enc_pract_num;rec_pract_num
430442;YA;ENC;11;5;áruházlánc;veszteséges;TARG;68;None;;;;none;1;1
430442;YA;ENC;11;50;lépcsõház;emeletes;TARG;69;no-good;1,31263039;;;;1;1
430442;YA;ENC;11;16;tinédzser;kíváncsi;FOIL;70;good;1,734195529;;;;1;1
430442;YA;ENC;11;59;sorsolás;helytelen;FOIL;71;no-good;1,744943328;;;;1;1
430442;YA;ENC;11;52;magazin;tudományos;TARG;72;good;1,649015226;;;;1;1
430442;YA;ENC;11;23;fürdõszoba;keskeny;FOIL;73;no-good;1,429157145;;;;1;1
430442;YA;ENC;11;97;világítás;hangulatos;TARG;74;good;1,264009646;;;;1;1
430442;YA;ENC;11;8;baktérium;növényi;TARG;75;no-good;1,45295451;;;;1;1
430442;YA;ENC;11;106;munkagép;funkcionális;FOIL;76;no-good;1,397648658;;;;1;1
430442;YA;ENC;11;28;gorilla;érzékeny;TARG;77;no-good;1,144572794;;;;1;1
430442;YA;ENC;11;13;táplálék;elégséges;FOIL;78;good;1,583959599;;;;1;1
430442;YA;ENC;11;69;ösztöndíj;tanulmányi;TARG;79;good;1,005240166;;;;1;1
430442;YA;ENC;11;89;törmelék;építkezési;TARG;80;no-good;1,665566115;;;;1;1
430442;YA;ENC;11;68;vetélytárs;egyedüli;FOIL;81;no-good;1,290332703;;;;1;1
430442;YA;ENC;11;3;alkohol;legális;TARG;82;None;;;;none;1;1
430442;YA;ENC;11;91;fertõzés;hosszútávú;FOIL;83;no-good;1,625845163;;;;1;1
430442;YA;ENC;11;4;hercegnõ;türelmes;FOIL;84;no-good;1,197081443;;;;1;1
430442;YA;ENC;11;6;ásványvíz;minõségi;TARG;85;no-good;1,331233307;;;;1;1
430442;YA;ENC;11;103;forgatás;életveszélyes;FOIL;86;no-good;1,575458518;;;;1;1
430442;YA;ENC;11;25;szekrény;kaotikus;FOIL;87;no-good;1,591543829;;;;1;1
430442;YA;ENC;11;25;fejfájás;kellemetlen;TARG;88;no-good;1,883540112;;;;1;1
430442;YA;ENC;11;44;veszekedés;hétköznapi;FOIL;89;no-good;1,88119045;;;;1;1
430442;YA;ENC;11;65;novella;tanulságos;TARG;90;no-good;1,569728515;;;;1;1
430442;YA;ENC;11;71;vezetõség;tartományi;FOIL;91;no-good;1,478013321;;;;1;1
430442;YA;ENC;11;109;mozzanat;színészi;FOIL;92;good;1,75300029;;;;1;1
430442;YA;ENC;11;60;mûanyag;felesleges;TARG;93;good;1,770911837;;;;1;1
430442;YA;ENC;11;96;adottság;pozitív;FOIL;94;None;;;;none;1;1
430442;YA;ENC;11;96;ventilátor;masszív;TARG;95;no-good;1,272162398;;;;1;1
430442;YA;ENC;11;16;csillagász;figyelmes;TARG;96;no-good;1,773791456;;;;1;1
430442;YA;ENC;11;35;fenyegetés;írásbeli;FOIL;97;no-good;1,478546388;;;;1;1
430442;YA;ENC;11;49;havazás;folyamatos;FOIL;98;no-good;1,673110536;;;;1;1
430442;YA;ENC;11;73;rémálom;szomorú;TARG;99;no-good;1,534530547;;;;1;1
430442;YA;ENC;11;55;menetrend;szokásos;TARG;100;good;1,522744293;;;;1;1
430442;YA;ENC;11;32;szállítás;idõigényes;FOIL;1;no-good;1,526292889;;;;1;1
430442;YA;ENC;11;67;oroszlán;nyugodt;TARG;2;no-good;1,262002403;;;;1;1
430442;YA;ENC;11;124;kertész;szakképzett;FOIL;3;good;1,348488628;;;;1;1
430442;YA;ENC;11;40;kesztyû;férfias;TARG;4;no-good;1,197208334;;;;1;1
430442;YA;ENC;11;43;kitüntetés;jelképes;FOIL;5;good;1,279072053;;;;1;1
430442;YA;ENC;11;79;szivárgás;fokozatos;FOIL;6;no-good;1,533690515;;;;1;1
430442;YA;ENC;11;15;csengõhang;többféle;TARG;7;no-good;1,173143814;;;;1;1
430442;YA;ENC;11;92;újságcikk;botrányos;TARG;8;good;1,467162579;;;;1;1
430442;YA;ENC;11;100;zaklatás;pszichés;FOIL;9;no-good;1,649584681;;;;1;1
430442;YA;ENC;11;14;csecsemõ;egészséges;TARG;10;None;;;;none;1;1
430442;YA;ENC;11;51;levéltár;régészeti;TARG;11;good;1,735030273;;;;1;1
430442;YA;ENC;11;58;közvetítés;globális;FOIL;12;good;1,625661669;;;;1;1
430442;YA;ENC;11;55;pályafutás;dicséretes;FOIL;13;good;1,95781027;;;;1;1
430442;YA;ENC;11;41;királynõ;szépséges;TARG;14;no-good;1,715960845;;;;1;1
430442;YA;ENC;11;89;ellenõr;közömbös;FOIL;15;no-good;1,709496864;;;;1;1
430442;YA;ENC;11;36;berendezés;egyszerû;FOIL;16;no-good;1,550322577;;;;1;1
430442;YA;ENC;11;59;mûalkotás;korabeli;TARG;17;None;;;;none;1;1
430442;YA;ENC;11;87;alkatrész;mágneses;FOIL;18;no-good;1,365219279;;;;1;1
430442;YA;ENC;11;83;találmány;forradalmi;TARG;19;good;1,736822299;;;;1;1
430442;YA;ENC;11;112;játszma;belpolitikai;FOIL;20;good;1,640595007;;;;1;1
430442;YA;ENC;11;33;iránytû;hasznos;TARG;21;good;1,609812413;;;;1;1
430442;YA;ENC;11;11;laktanya;községi;FOIL;22;no-good;1,545914356;;;;1;1
430442;YA;ENC;11;19;mellékutca;rendezetlen;FOIL;23;no-good;1,942955306;;;;1;1
430442;YA;ENC;11;2;albérlet;szegényes;TARG;24;good;1,791915732;;;;1;1
430442;YA;ENC;11;71;pisztoly;törvénytelen;TARG;25;no-good;1,807245294;;;;1;1
430442;YA;ENC;11;54;tartozás;nagymértékû;FOIL;26;no-good;1,757354085;;;;1;1
430442;YA;ENC;11;80;szerszám;trükkös;TARG;27;no-good;1,455377258;;;;1;1
430442;YA;ENC;11;64;hetilap;közérdekû;FOIL;28;None;;;;none;1;1
430442;YA;ENC;11;7;aszfalt;hibátlan;TARG;29;no-good;1,678846759;;;;1;1
430442;YA;ENC;11;6;kézikönyv;technikai;FOIL;30;no-good;1,361742526;;;;1;1
430442;YA;ENC;11;57;monitor;kijelzõs;TARG;31;no-good;1,31363059;;;;1;1
430442;YA;ENC;11;125;csemege;temérdek;FOIL;32;no-good;1,644904017;;;;1;1
430442;YA;ENC;11;62;gyulladás;fájdalmas;FOIL;33;no-good;1,84599839;;;;1;1
430442;YA;ENC;11;10;barlang;lakatlan;TARG;34;None;;;;none;1;1
430442;YA;ENC;11;118;kiképzés;lélektani;FOIL;35;good;1,584197831;;;;1;1
430442;YA;ENC;11;9;bábszínház;virtuális;FOIL;36;no-good;1,887598138;;;;1;1
430442;YA;ENC;11;78;szélvihar;hirtelen;TARG;37;good;1,794367404;;;;1;1
430442;YA;ENC;11;26;folyadék;elegendõ;TARG;38;good;1,465617182;;;;1;1
430442;YA;ENC;11;117;megjegyzés;rosszindulatú;FOIL;39;good;1,293541368;;;;1;1
430442;YA;ENC;11;51;sorrend;szabályos;FOIL;40;good;1,425199574;;;;1;1
430442;YA;ENC;11;82;szõnyeg;használati;TARG;41;no-good;1,155588059;;;;1;1
430442;YA;ENC;11;68;osztályzat;közepes;TARG;42;good;1,617381403;;;;1;1
430442;YA;ENC;11;86;választék;tetszetõs;FOIL;43;no-good;1,826266516;;;;1;1
430442;YA;ENC;11;93;testrész;elõnytelen;FOIL;44;good;1,89601929;;;;1;1
430442;YA;ENC;11;13;bölcsõde;kertvárosi;TARG;45;no-good;1,331259431;;;;1;1
430442;YA;ENC;11;85;tanfolyam;gyakorlati;TARG;46;good;1,532461413;;;;1;1
430442;YA;ENC;11;46;ügyintézés;zökkenõmentes;FOIL;47;good;1,643542426;;;;1;1
430442;YA;ENC;11;53;végeredmény;lehetséges;FOIL;48;good;1,921742414;;;;1;1
430442;YA;ENC;11;70;pénztárca;ismeretlen;TARG;49;no-good;1,502789116;;;;1;1
430442;YA;ENC;11;87;telefonszám;otthoni;TARG;50;no-good;1,266122632;;;;1;1
430442;YA;ENC;11;1;merénylõ;erõszakos;FOIL;51;no-good;1,577406981;;;;1;1
430442;YA;ENC;11;95;gyûlölet;mélységes;FOIL;52;None;;;;none;1;1
430442;YA;ENC;11;18;diáklány;ártatlan;TARG;53;no-good;1,425794531;;;;1;1
430442;YA;ENC;11;53;matrica;fizetõs;TARG;54;good;1,551024832;;;;1;1
430442;YA;ENC;11;27;párbeszéd;kötetlen;FOIL;55;no-good;1,924549568;;;;1;1
430442;YA;ENC;11;32;horgász;balatoni;TARG;56;no-good;1,280238642;;;;1;1
430442;YA;ENC;11;66;csarnok;ünnepélyes;FOIL;57;no-good;1,487291298;;;;1;1
430442;YA;ENC;11;11;benzinkút;hajnali;TARG;58;no-good;1,28788072;;;;1;1
430442;YA;ENC;11;99;zeneszerzõ;nagyszerû;TARG;59;no-good;1,426470972;;;;1;1
430442;YA;ENC;11;116;hazugság;kisebbik;FOIL;60;no-good;1,669856775;;;;1;1
430442;YA;ENC;11;39;készpénz;csekély;TARG;61;no-good;1,355581155;;;;1;1
430442;YA;ENC;11;77;õrmester;méltatlan;FOIL;62;no-good;1,336406917;;;;1;1
430442;YA;ENC;11;104;pszichiáter;hûséges;FOIL;63;no-good;1,526607629;;;;1;1
430442;YA;ENC;11;100;zöldség;rendszeres;TARG;64;no-good;1,623002865;;;;1;1
430442;YA;ENC;11;37;korszak;bizonytalan;FOIL;65;good;1,310435299;;;;1;1
430442;YA;ENC;11;82;értékrend;szubjektív;FOIL;66;good;1,483568227;;;;1;1
430442;YA;ENC;11;72;professzor;közgazdasági;TARG;67;no-good;1,294542813;;;;1;1
430442;YA;ENC;11;39;utasítás;elnökségi;FOIL;68;no-good;1,700493818;;;;1;1
430442;YA;ENC;11;92;házastárs;eszméletlen;FOIL;69;no-good;1,68207284;;;;1;1
430442;YA;ENC;11;36;kastély;csodálatos;TARG;70;good;1,534458704;;;;1;1
430442;YA;ENC;11;34;korlátozás;lokális;FOIL;71;good;1,846108487;;;;1;1
430442;YA;ENC;11;33;parancs;vitathatatlan;FOIL;72;good;1,856406569;;;;1;1
430442;YA;ENC;11;20;díszlet;színpadi;TARG;73;good;1,568185918;;;;1;1
430442;YA;ENC;11;99;államférfi;diszkrét;FOIL;74;no-good;1,710386968;;;;1;1
430442;YA;ENC;11;56;mikrofon;vezetékes;TARG;75;None;;;;none;1;1
430442;YA;ENC;11;8;publicista;hiteles;FOIL;76;good;1,63744419;;;;1;1
430442;YA;ENC;11;22;egyenruha;rendõri;TARG;77;no-good;1,50264543;;;;1;1
430442;YA;ENC;11;78;dulakodás;szándékos;FOIL;78;good;1,898601275;;;;1;1
430442;YA;ENC;11;64;napsütés;felhõtlen;TARG;79;None;;;;none;1;1
430442;YA;ENC;11;122;munkanap;tetszõleges;FOIL;80;no-good;1,724103023;;;;1;1
430442;YA;ENC;11;94;vacsora;zártkörû;TARG;81;good;1,596000878;;;;1;1
430442;YA;ENC;11;31;helyezés;végleges;TARG;82;no-good;1,721248285;;;;1;1
430442;YA;ENC;11;121;családfõ;becsületes;FOIL;83;no-good;1,931895877;;;;1;1
430442;YA;ENC;11;83;gyûjtemény;sokszínû;FOIL;84;no-good;1,421862152;;;;1;1
430442;YA;ENC;11;4;állatkert;egzotikus;TARG;85;good;1,2106591;;;;1;1
430442;YA;ENC;11;2;országrész;középsõ;FOIL;86;good;1,517561041;;;;1;1
430442;YA;ENC;11;14;focista;rugalmas;FOIL;87;None;;;;none;1;1
430442;YA;ENC;11;58;mutatvány;szánalmas;TARG;88;no-good;1,41696285;;;;1;1
430442;YA;ENC;11;95;végállomás;ideiglenes;TARG;89;good;1,853384198;;;;1;1
430442;YA;ENC;11;63;titkárság;egyszemélyes;FOIL;90;no-good;1,88991048;;;;1;1
430442;YA;ENC;11;45;kolostor;hajdani;TARG;91;no-good;1,604268081;;;;1;1
430442;YA;ENC;11;88;tévémûsor;közéleti;TARG;92;no-good;1,223076387;;;;1;1
430442;YA;ENC;11;69;célpont;potenciális;FOIL;93;good;1,757775811;;;;1;1
430442;YA;ENC;11;46;kommentár;terjedelmes;TARG;94;no-good;1,365384735;;;;1;1
430442;YA;ENC;11;43;kolbász;tonnányi;TARG;95;no-good;1,301344548;;;;1;1
430442;YA;ENC;11;47;császár;tudatos;FOIL;96;no-good;1,062134022;;;;1;1
430442;YA;ENC;11;88;útvonal;ajánlatos;FOIL;97;no-good;1,252984739;;;;1;1
430442;YA;ENC;11;1;akadály;lehetetlen;TARG;98;no-good;1,96481105;;;;1;1
430442;YA;ENC;11;47;koponya;parányi;TARG;99;no-good;1,307633743;;;;1;1
430442;YA;ENC;11;50;leépítés;túlzott;FOIL;100;no-good;1,594872854;;;;1;1
430442;YA;REC_GYAK;11;1;színésznõ;tevékeny;TARG;1;old;1,301513114;3;0,471224337;1;1;1
430442;YA;REC_GYAK;11;6;nézõtér;arányos;FOIL;2;new;1,544232427;3;0,570156462;1;1;1
430442;YA;REC_GYAK;11;2;csokoládé;szokványos;CLOSE;3;old;1,200133671;1;5,700705925;0;1;1
430442;YA;REC_GYAK;11;5;hadmûvelet;rivális;FOIL;4;new;1,292773491;3;1,800338438;1;1;1
430442;YA;REC_GYAK;11;3;sivatag;délelõtti;DISTANT;5;new;1,222661192;3;0,327806003;1;1;1
430442;YA;REC_GYAK;11;4;taktika;hátrányos;FOIL;6;new;1,814726581;2;0,3055587;1;1;1
430442;YA;REC;11;37;képregény;izgalmas;TARG;1;new;1,426318579;1;4,712383326;0;1;1
430442;YA;REC;11;15;küldemény;dobozos;FOIL;2;new;1,347691204;3;0,265716767;1;1;1
430442;YA;REC;11;94;vacsora;testületi;CLOSE;3;new;1,542908157;3;0,913215209;1;1;1
430442;YA;REC;11;69;ösztöndíj;szabványos;DISTANT;4;new;1,259588052;3;1,727511355;1;1;1
430442;YA;REC;11;76;szabadidõ;örömteli;CLOSE;5;new;1,327459852;3;0,270416091;1;1;1
430442;YA;REC;11;2;albérlet;szegényes;TARG;6;old;1,412053284;3;0,348052906;1;1;1
430442;YA;REC;11;12;rokonság;nagyszámú;FOIL;7;new;1,338927323;3;0,295629473;1;1;1
430442;YA;REC;11;57;monitor;ügyvédi;DISTANT;8;new;1,245692856;3;0,54145513;1;1;1
430442;YA;REC;11;120;áramlat;kulturális;FOIL;9;new;1,332047835;3;0,313969899;1;1;1
430442;YA;REC;11;102;vetítés;farsangi;FOIL;10;new;1,210378882;3;0,461418891;1;1;1
430442;YA;REC;11;41;királynõ;szépséges;TARG;11;old;1,532371843;3;4,926746836;1;1;1
430442;YA;REC;11;3;fõhadnagy;kíméletlen;FOIL;12;new;1,667639291;3;0,40086852;1;1;1
430442;YA;REC;11;27;gázvezeték;felszíni;TARG;13;old;1,774920102;3;0,250256892;1;1;1
430442;YA;REC;11;44;kollégium;fõiskolai;TARG;14;old;1,354153319;3;0,418330661;1;1;1
430442;YA;REC;11;7;testmozgás;speciális;FOIL;15;new;1,891073026;3;0,242787113;1;1;1
430442;YA;REC;11;14;csecsemõ;egészséges;TARG;16;new;1,46735447;3;0,285260481;0;1;1
430442;YA;REC;11;61;mûemlék;gyõzelmi;DISTANT;17;new;1,584288334;3;0,401349337;1;1;1
430442;YA;REC;11;10;barlang;lakatlan;TARG;18;old;1,809057535;3;4,748757214;1;1;1
430442;YA;REC;11;30;ábrázolás;szokatlan;FOIL;19;new;1,596731746;2;3,487998841;1;1;1
430442;YA;REC;11;43;kolbász;tonnányi;TARG;20;None;;1;3,993226567;none;1;1
430442;YA;REC;11;98;zarándok;vallásos;CLOSE;21;None;;1;5,215377395;none;1;1
430442;YA;REC;11;28;gorilla;érzékeny;TARG;22;old;1,539915642;3;0,535963669;1;1;1
430442;YA;REC;11;8;baktérium;növényi;TARG;23;old;1,590765999;3;0,255189472;1;1;1
430442;YA;REC;11;73;rémálom;intézményi;DISTANT;24;None;;3;0,434197644;none;1;1
430442;YA;REC;11;100;zöldség;mindennapos;CLOSE;25;new;1,539783464;2;0,465254858;1;1;1
430442;YA;REC;11;31;helyezés;végleges;TARG;26;old;1,757548464;3;0,295153632;1;1;1
430442;YA;REC;11;92;újságcikk;döbbenetes;CLOSE;27;new;1,690151262;3;0,299730108;1;1;1
430442;YA;REC;11;11;benzinkút;hajnali;TARG;28;old;1,570546776;3;0,766617445;1;1;1
430442;YA;REC;11;70;pénztárca;szögletes;DISTANT;29;new;1,480516932;3;0,273812293;1;1;1
430442;YA;REC;11;66;olimpikon;alacsony;DISTANT;30;new;1,665980999;3;0,448548466;1;1;1
430442;YA;REC;11;97;világítás;élvezetes;CLOSE;31;new;1,530080339;3;0,290966226;1;1;1
430442;YA;REC;11;40;kesztyû;férfias;TARG;32;old;1,079944491;3;0,318707788;1;1;1
430442;YA;REC;11;5;áruházlánc;veszteséges;TARG;33;old;1,666931749;3;0,26598019;1;1;1
430442;YA;REC;11;110;hátrány;mentális;FOIL;34;new;1,472929281;3;0,236152389;1;1;1
430442;YA;REC;11;38;korosztály;szerencsés;FOIL;35;new;1,482278168;3;0,272167685;1;1;1
430442;YA;REC;11;23;étterem;elegáns;TARG;36;old;1,172119977;3;0,474078454;1;1;1
430442;YA;REC;11;74;zûrzavar;érzelmi;FOIL;37;new;2,00294773;3;0,458005894;1;1;1
430442;YA;REC;11;96;ventilátor;erõteljes;CLOSE;38;new;2,463931521;3;0,504156305;1;1;1
430442;YA;REC;11;72;professzor;barátságos;DISTANT;39;new;1,360506893;3;0,230891385;1;1;1
430442;YA;REC;11;50;lépcsõház;emeletes;TARG;40;old;1,576833483;3;1,907605876;1;1;1
430442;YA;REC;11;113;védõoltás;hatékony;FOIL;41;new;1,457417157;3;0,319544088;1;1;1
430442;YA;REC;11;58;mutatvány;digitális;DISTANT;42;new;1,48946493;3;0,299438694;1;1;1
430442;YA;REC;11;1;akadály;lehetetlen;TARG;43;new;2,270762242;3;2,109891409;0;1;1
430442;YA;REC;11;52;magazin;elõfizetéses;DISTANT;44;new;1,74425258;3;0,227499226;1;1;1
430442;YA;REC;11;82;szõnyeg;praktikus;CLOSE;45;new;1,327377435;2;0,303746148;1;1;1
430442;YA;REC;11;95;végállomás;átmeneti;CLOSE;46;old;1,524130765;3;2,228822563;0;1;1
430442;YA;REC;11;65;novella;igazságügyi;DISTANT;47;new;1,305666931;3;0,286742743;1;1;1
430442;YA;REC;11;55;menetrend;hazafias;DISTANT;48;new;1,71373683;3;0,337938318;1;1;1
430442;YA;REC;11;13;bölcsõde;kertvárosi;TARG;49;old;1,578360219;3;0,303514759;1;1;1
430442;YA;REC;11;56;mikrofon;parádés;DISTANT;50;new;1,205542714;3;0,941364502;1;1;1
430442;YA;REC;11;3;alkohol;legális;TARG;51;old;1,316286595;3;0,31576659;1;1;1
430442;YA;REC;11;33;iránytû;hasznos;TARG;52;None;;3;5,597128592;none;1;1
430442;YA;REC;11;91;tûzijáték;nevezetes;CLOSE;53;old;1,832061831;1;0,408703422;0;1;1
430442;YA;REC;11;18;diáklány;ártatlan;TARG;54;new;2,131559305;1;1,904456303;0;1;1
430442;YA;REC;11;74;repülõjegy;illetéktelen;DISTANT;55;old;2,059685148;1;1,018494997;0;1;1
430442;YA;REC;11;85;tanfolyam;elméleti;CLOSE;56;new;1,774396365;3;1,080135761;1;1;1
430442;YA;REC;11;4;állatkert;egzotikus;TARG;57;old;1,829725231;3;0,900669786;1;1;1
430442;YA;REC;11;34;kánikula;tavaszi;TARG;58;old;1,656627758;3;0,77161347;1;1;1
430442;YA;REC;11;78;szélvihar;váratlan;CLOSE;59;new;1,964744184;3;0,558335376;1;1;1
430442;YA;REC;11;29;hangszer;autentikus;TARG;60;old;1,839522591;3;0,238437983;1;1;1
430442;YA;REC;11;68;osztályzat;érdemleges;DISTANT;61;new;2,071405157;3;0,295566961;1;1;1
430442;YA;REC;11;20;földrengés;sorozatos;FOIL;62;new;1,701106192;3;1,691077753;1;1;1
430442;YA;REC;11;83;találmány;újszerû;CLOSE;63;new;1,746939686;3;0,247104209;1;1;1
430442;YA;REC;11;75;sütemény;centiméteres;DISTANT;64;new;1,732439581;3;0,50577541;1;1;1
430442;YA;REC;11;52;értesítés;sokszoros;FOIL;65;new;2,031362313;3;0,787123105;1;1;1
430442;YA;REC;11;42;kirándulás;hétvégi;TARG;66;old;1,362617079;3;0,29325804;1;1;1
430442;YA;REC;11;90;tudomány;építészeti;CLOSE;67;new;1,47041323;3;0,235062618;1;1;1
430442;YA;REC;11;7;aszfalt;hibátlan;TARG;68;new;2,51917175;1;0,328106126;0;1;1
430442;YA;REC;11;21;frontember;lendületes;FOIL;69;new;1,506946354;3;0,643940826;1;1;1
430442;YA;REC;11;71;pisztoly;kedvezményes;DISTANT;70;old;1,79653606;2;0,808303031;0;1;1
430442;YA;REC;11;6;ásványvíz;minõségi;TARG;71;old;1,482591352;3;0,457738117;1;1;1
430442;YA;REC;11;77;szakadék;rettenetes;CLOSE;72;old;1,603289029;3;0,267232306;0;1;1
430442;YA;REC;11;45;kolostor;hajdani;TARG;73;old;2,178615058;3;3,506212687;1;1;1
430442;YA;REC;11;35;kapitány;rutinos;TARG;74;new;2,019615868;2;2,598823583;0;1;1
430442;YA;REC;11;85;bûntett;embertelen;FOIL;75;new;1,648673428;3;0,494379161;1;1;1
430442;YA;REC;11;22;egyenruha;rendõri;TARG;76;old;1,05440424;3;0,274322346;1;1;1
430442;YA;REC;11;39;készpénz;csekély;TARG;77;new;2,118986513;1;5,18547433;0;1;1
430442;YA;REC;11;45;tehetség;példaértékû;FOIL;78;new;1,868103252;3;0,255914742;1;1;1
430442;YA;REC;11;15;csengõhang;többféle;TARG;79;None;;1;1,394257432;none;1;1
430442;YA;REC;11;67;oroszlán;nagysikerû;DISTANT;80;new;1,721922549;3;0,323412711;1;1;1
430442;YA;REC;11;38;kerékpár;elektromos;TARG;81;old;1,159638933;3;0,240003595;1;1;1
430442;YA;REC;11;88;tévémûsor;irodalmi;CLOSE;82;new;1,600249552;3;0,266148134;1;1;1
430442;YA;REC;11;60;mûanyag;népmûvészeti;DISTANT;83;new;1,912444532;3;0,423588865;1;1;1
430442;YA;REC;11;99;zeneszerzõ;fantasztikus;CLOSE;84;new;1,370493345;3;0,289638535;1;1;1
430442;YA;REC;11;86;távirat;õszinte;CLOSE;85;None;;3;0,266512635;none;1;1
430442;YA;REC;11;80;népcsoport;kétnyelvû;FOIL;86;new;1,444899414;3;0,463960445;1;1;1
430442;YA;REC;11;56;észrevétel;lényegtelen;FOIL;87;new;1,803799019;3;0,823509434;1;1;1
430442;YA;REC;11;32;horgász;balatoni;TARG;88;old;1,333366196;3;0,530667211;1;1;1
430442;YA;REC;11;26;folyadék;elegendõ;TARG;89;old;1,334069696;3;0,233567605;1;1;1
430442;YA;REC;11;87;telefonszám;háztartási;CLOSE;90;new;1,897259588;3;0,608979534;1;1;1
430442;YA;REC;11;57;hadjárat;szerencsétlen;FOIL;91;new;1,679906984;3;0,286170489;1;1;1
430442;YA;REC;11;63;nagymama;pontatlan;DISTANT;92;new;1,792892607;3;0,400136408;1;1;1
430442;YA;REC;11;46;kommentár;terjedelmes;TARG;93;new;1,322258873;3;0,48036516;0;1;1
430442;YA;REC;11;21;díszterem;patinás;TARG;94;old;1,698095639;3;0,263703615;1;1;1
430442;YA;REC;11;108;vészhelyzet;idõjárási;FOIL;95;new;1,65308787;3;0,302131397;1;1;1
430442;YA;REC;11;20;díszlet;színpadi;TARG;96;old;1,180463376;3;0,292165782;1;1;1
430442;YA;REC;11;36;kastély;csodálatos;TARG;97;old;1,540447776;3;0,329812935;1;1;1
430442;YA;REC;11;64;napsütés;kártékony;DISTANT;98;new;1,655435355;3;0,587291734;1;1;1
430442;YA;REC;11;84;tananyag;egyetemi;CLOSE;99;new;1,619819392;3;0,30534255;1;1;1
430442;YA;REC;11;42;szerencse;viszonylagos;FOIL;100;new;1,572072579;3;1,592837931;1;1;1
430442;YA;REC;11;51;levéltár;munkahelyi;DISTANT;101;new;1,646692932;3;0,307006751;1;1;1
430442;YA;REC;11;30;háziorvos;körzeti;TARG;102;old;1,549295319;3;0,476141367;1;1;1
430442;YA;REC;11;12;boríték;érvénytelen;TARG;103;old;1,422280146;3;0,439356015;1;1;1
430442;YA;REC;11;119;felajánlás;tömeges;FOIL;104;new;1,692998847;3;0,293280122;1;1;1
430442;YA;REC;11;54;mellény;szállodai;DISTANT;105;new;2,07218703;3;0,649154246;1;1;1
430442;YA;REC;11;47;koponya;parányi;TARG;106;old;1,359968849;3;1,476005456;1;1;1
430442;YA;REC;11;81;mellékhatás;közvetett;FOIL;107;new;1,639695262;3;0,486064685;1;1;1
430442;YA;REC;11;18;olvasmány;gyermekkori;FOIL;108;new;1,760172435;3;0,421343391;1;1;1
430442;YA;REC;11;81;színdarab;mulatságos;CLOSE;109;old;2,218929101;2;1,254538844;0;1;1
430442;YA;REC;11;19;diktátor;kegyetlen;TARG;110;new;1,555368675;1;4,390957953;0;1;1
430442;YA;REC;11;53;matrica;példátlan;DISTANT;111;new;1,509407667;3;1,611256732;1;1;1
430442;YA;REC;11;93;útlezárás;közlekedési;CLOSE;112;None;;2;0,600474411;none;1;1
430442;YA;REC;11;80;szerszám;láthatatlan;CLOSE;113;new;1,86149994;3;0,260205713;1;1;1
430442;YA;REC;11;17;csomagolás;ízléses;TARG;114;old;1,725638156;3;0,579257787;1;1;1
430442;YA;REC;11;62;mûvészet;népszerûtlen;DISTANT;115;new;1,517293575;3;0,2548371;1;1;1
430442;YA;REC;11;49;legénység;katonai;TARG;116;old;1,628966746;3;0,338533898;1;1;1
430442;YA;REC;11;89;törmelék;karbantartási;CLOSE;117;new;1,954323254;3;1,331398452;1;1;1
430442;YA;REC;11;9;barátnõ;középkorú;TARG;118;None;;3;0,59549829;none;1;1
430442;YA;REC;11;48;költészet;mágikus;TARG;119;old;1,422074259;3;0,640474025;1;1;1
430442;YA;REC;11;90;mozdulat;harmonikus;FOIL;120;new;1,855434981;3;0,249880262;1;1;1
430442;YA;REC;11;59;mûalkotás;nyereséges;DISTANT;121;new;1,665665637;3;4,590546428;1;1;1
430442;YA;REC;11;16;csillagász;figyelmes;TARG;122;old;2,208660565;2;3,060516472;1;1;1
430442;YA;REC;11;25;fejfájás;kellemetlen;TARG;123;old;1,487571516;2;3,404817694;1;1;1
430442;YA;REC;11;79;szemüveg;ideális;CLOSE;124;old;1,814620527;2;0,972582507;0;1;1
430442;YA;REC;11;24;fejedelem;történelmi;TARG;125;old;1,407081829;3;0,242539862;1;1;1
433288;YA;ENC_GYAK;18;3;sivatag;végtelen;TARG;1;no-good;1,243355013;;;;1;1
433288;YA;ENC_GYAK;18;1;színésznõ;tevékeny;TARG;2;good;1,36153104;;;;1;1
433288;YA;ENC_GYAK;18;2;csokoládé;közönséges;TARG;3;good;1,6103856;;;;1;1
433288;YA;ENC_GYAK;18;6;karrier;termékeny;FOIL;4;no-good;1,448517987;;;;1;1
433288;YA;ENC_GYAK;18;4;retorika;ésszerû;FOIL;5;good;1,36391989;;;;1;1
433288;YA;ENC_GYAK;18;5;hulladék;darabos;FOIL;6;good;1,575016888;;;;1;1
433288;YA;ENC;18;27;párbeszéd;kötetlen;FOIL;1;good;1,399979038;;;;1;1
433288;YA;ENC;18;71;vezetõség;tartományi;FOIL;2;no-good;1,757611288;;;;1;1
433288;YA;ENC;18;52;magazin;tudományos;TARG;3;good;1,088715837;;;;1;1
433288;YA;ENC;18;96;ventilátor;masszív;TARG;4;no-good;1,387546511;;;;1;1
433288;YA;ENC;18;114;tiltakozás;egyhangú;FOIL;5;good;1,541669725;;;;1;1
433288;YA;ENC;18;97;pontszám;egyenlõ;FOIL;6;good;0,970502178;;;;1;1
433288;YA;ENC;18;79;szemüveg;kényelmes;TARG;7;good;1,05233293;;;;1;1
