itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_feedback_text.stopped,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,test_pract_keys.rt,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
19,diktátor,térségi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,2451.520465154201,2451.520465154201,2451.520465154201,2451.520465154201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.5417442116886,2452.5417442116886,2452.5417442116886,2452.5417442116886,j,1.9390233429148793,2454.529176131822,2454.529176131822,None,2456.530646570027,2456.530646570027,j,1.5279574869200587,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
52,magazin,tudományos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,2458.086564586498,2458.086564586498,2458.086564586498,2458.086564586498,None,,,,,,,,,,,,,,,,,,,,,,2459.097769524902,2459.097769524902,2459.097769524902,2459.097769524902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.097769524902,2459.097769524902,2459.097769524902,2459.097769524902,2,1.3419958800077438,2461.086706094444,2461.086706094444,None,2463.0881774658337,2463.0881774658337,j,0.5102061741054058,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
42,kirándulás,tegnapi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,2463.6348884487525,2463.6348884487525,2463.6348884487525,2463.6348884487525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.641520970501,2464.641520970501,2464.641520970501,2464.641520970501,j,1.6710981782525778,2466.639228853397,2466.639228853397,None,2468.6447283802554,2468.6447283802554,4,1.500689067877829,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
102,vetítés,farsangi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,2470.16874584835,2470.16874584835,2470.16874584835,2470.16874584835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.1886860234663,2471.1886860234663,2471.1886860234663,2471.1886860234663,j,1.457604730501771,2473.179812077433,2473.179812077433,None,2475.166485142894,2475.166485142894,j,0.5539666404947639,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
51,levéltár,régészeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,2475.755049499683,2475.755049499683,2475.755049499683,2475.755049499683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.7805881006643,2476.7805881006643,2476.7805881006643,2476.7805881006643,2,1.4628629153594375,2478.765512999147,2478.765512999147,4,2480.753423558548,2480.753423558548,4,1.6572649255394936,,,,,1.7134466748684645,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
100,zöldség,rendszeres,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,2482.4344902355224,2482.4344902355224,2482.4344902355224,2482.4344902355224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.4554896987975,2483.4554896987975,2483.4554896987975,2483.4554896987975,j,1.3752303337678313,2485.4398662922904,2485.4398662922904,None,2487.4455371834338,2487.4455371834338,4,0.6860669162124395,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
40,kesztyű,harcias,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,2488.168093668297,2488.168093668297,2488.168093668297,2488.168093668297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.175182125531,2489.175182125531,2489.175182125531,2489.175182125531,2,1.9500003131106496,2491.1725270645693,2491.1725270645693,None,2493.1787154693156,2493.1787154693156,j,1.1166157675907016,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
72,professzor,közgazdasági,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,2494.3206385709345,2494.3206385709345,2494.3206385709345,2494.3206385709345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.326961642131,2495.326961642131,2495.326961642131,2495.326961642131,2,1.560995695181191,2497.344856949523,2497.344856949523,None,2499.3299516579136,2499.3299516579136,j,0.42814433947205544,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
97,világítás,hangulatos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,2499.7873319638893,2499.7873319638893,2499.7873319638893,2499.7873319638893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.8003612654284,2500.8003612654284,2500.8003612654284,2500.8003612654284,2,1.790068387053907,2502.8022329015657,2502.8022329015657,None,2504.7849026927724,2504.7849026927724,4,0.29678892344236374,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
24,fejedelem,pártatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,2505.1076766336337,2505.1076766336337,2505.1076766336337,2505.1076766336337,None,,,,,,,,,,,,,,,,,,,,,,2506.114912196994,2506.114912196994,2506.114912196994,2506.114912196994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.114912196994,2506.114912196994,2506.114912196994,2506.114912196994,j,1.9044705322012305,2508.120557273738,2508.120557273738,None,2510.120895960368,2510.120895960368,4,1.364869155921042,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
30,háziorvos,szomszédos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,2511.516973174177,2511.516973174177,2511.516973174177,2511.516973174177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.5292557496578,2512.5292557496578,2512.5292557496578,2512.5292557496578,2,1.6283646561205387,2514.5294855833054,2514.5294855833054,None,2516.513673396781,2516.513673396781,j,0.48562018666416407,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
27,gázvezeték,szabadtéri,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,2517.0191791420802,2517.0191791420802,2517.0191791420802,2517.0191791420802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.0406472915784,2518.0406472915784,2518.0406472915784,2518.0406472915784,2,1.658856033347547,2520.036327724345,2520.036327724345,None,2522.029139744118,2522.029139744118,j,0.4736927803605795,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
64,napsütés,felhőtlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,2522.5344884321094,2522.5344884321094,2522.5344884321094,2522.5344884321094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.5604450255632,2523.5604450255632,2523.5604450255632,2523.5604450255632,2,1.713290860876441,2525.5372803369537,2525.5372803369537,None,2527.5462167942896,2527.5462167942896,j,0.3434967966750264,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
60,műanyag,felesleges,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,2527.9182765400037,2527.9182765400037,2527.9182765400037,2527.9182765400037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.9413930224255,2528.9413930224255,2528.9413930224255,2528.9413930224255,2,1.1810124395415187,2530.915147815831,2530.915147815831,None,2532.9112179391086,2532.9112179391086,j,0.4011629791930318,,,,,,,,,,,,,,,2532.9112179391086,2532.9112179391086,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
38,kerékpár,intelligens,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,2533.3506646836177,2533.3506646836177,2533.3506646836177,2533.3506646836177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.3607487548143,2534.3607487548143,2534.3607487548143,2534.3607487548143,None,,2536.3622543364763,2536.3622543364763,j,2538.3482279479504,2538.3482279479504,4,0.473908307030797,,,,,0.28305674716830254,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
43,kolbász,tetemes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,2538.854906499386,2538.854906499386,2538.854906499386,2538.854906499386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.862140197307,2539.862140197307,2539.862140197307,2539.862140197307,2,1.41601353418082,2541.8689910462126,2541.8689910462126,j,2543.8609820092097,2543.8609820092097,j,1.333340261131525,,,,,1.6036595525220037,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
86,választék,tetszetős,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,2545.2179277772084,2545.2179277772084,2545.2179277772084,2545.2179277772084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.2261336809024,2546.2261336809024,2546.2261336809024,2546.2261336809024,2,1.4898906154558063,2548.218365673907,2548.218365673907,None,2550.2283890992403,2550.2283890992403,4,0.11767070181667805,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
75,sütemény,születésnapi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,2550.384030382149,2550.384030382149,2550.384030382149,2550.384030382149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.3967402800918,2551.3967402800918,2551.3967402800918,2551.3967402800918,2,1.4142208946868777,2553.3884622231126,2553.3884622231126,None,2555.380818308331,2555.380818308331,4,0.364664513617754,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
61,műemlék,természeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,2555.768535048701,2555.768535048701,2555.768535048701,2555.768535048701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.7922645248473,2556.7922645248473,2556.7922645248473,2556.7922645248473,2,1.321853862144053,2558.7684625834227,2558.7684625834227,None,2560.777892297134,2560.777892297134,j,0.38354695588350296,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
20,díszlet,császári,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,2561.185194665566,2561.185194665566,2561.185194665566,2561.185194665566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.204505674541,2562.204505674541,2562.204505674541,2562.204505674541,j,1.4719150681048632,2564.1980687752366,2564.1980687752366,None,2566.1952395495027,2566.1952395495027,j,0.6813128730282187,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
29,hangszer,tipikus,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,2566.9024453815073,2566.9024453815073,2566.9024453815073,2566.9024453815073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.923998123966,2567.923998123966,2567.923998123966,2567.923998123966,2,1.400229649618268,2569.9052058737725,2569.9052058737725,None,2571.9115532031283,2571.9115532031283,j,0.7140161274001002,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
91,tűzijáték,nagyszabású,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,2572.651720736176,2572.651720736176,2572.651720736176,2572.651720736176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.6574777755886,2573.6574777755886,2573.6574777755886,2573.6574777755886,2,1.3707378460094333,2575.6482063643634,2575.6482063643634,None,2577.64785181731,2577.64785181731,j,0.5282700480893254,,,,,,,,,,,,,,,2577.64785181731,2577.64785181731,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
7,testmozgás,speciális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,2578.2038858383894,2578.2038858383894,2578.2038858383894,2578.2038858383894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.223091104999,2579.223091104999,2579.223091104999,2579.223091104999,j,1.792000669054687,2581.216309921816,2581.216309921816,None,2583.2162716677412,2583.2162716677412,4,1.1165451696142554,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
81,színdarab,humoros,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,2584.3556261677295,2584.3556261677295,2584.3556261677295,2584.3556261677295,None,,,,,,,,,,,,,,,,,,,,,,2585.366628019139,2585.366628019139,2585.366628019139,2585.366628019139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.366628019139,2585.366628019139,2585.366628019139,2585.366628019139,2,1.3644325025379658,2587.353317257017,2587.353317257017,None,2589.3524846928194,2589.3524846928194,4,0.46672001760452986,,,,,,,,,,,,,,,2589.3524846928194,2589.3524846928194,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
55,menetrend,szokásos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,2589.8442336926237,2589.8442336926237,2589.8442336926237,2589.8442336926237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.8611026797444,2590.8611026797444,2590.8611026797444,2590.8611026797444,2,1.2363140415400267,2592.8551419312134,2592.8551419312134,None,2594.8435078039765,2594.8435078039765,j,0.39103381242603064,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
37,képregény,félelmetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,2595.2667032210156,2595.2667032210156,2595.2667032210156,2595.2667032210156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.275497859344,2596.275497859344,2596.275497859344,2596.275497859344,j,1.5584401562809944,2598.27059981972,2598.27059981972,None,2600.2788987141103,2600.2788987141103,j,1.0500656869262457,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
79,szemüveg,kényelmes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,2601.3527139043435,2601.3527139043435,2601.3527139043435,2601.3527139043435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.3674055356532,2602.3674055356532,2602.3674055356532,2602.3674055356532,2,1.4674990875646472,2604.3635269748047,2604.3635269748047,None,2606.364249442704,2606.364249442704,j,0.6768182078376412,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
1,akadály,beszélgetési,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,2607.0690782517195,2607.0690782517195,2607.0690782517195,2607.0690782517195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.0885873716325,2608.0885873716325,2608.0885873716325,2608.0885873716325,j,1.773597488179803,2610.09397275839,2610.09397275839,None,2612.0793423959985,2612.0793423959985,4,1.3631993625313044,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
69,ösztöndíj,tanulmányi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,2613.469030605629,2613.469030605629,2613.469030605629,2613.469030605629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614.4943085834384,2614.4943085834384,2614.4943085834384,2614.4943085834384,2,1.0460400208830833,2616.468749145046,2616.468749145046,None,2618.4649974750355,2618.4649974750355,j,0.5602212902158499,,,,,,,,,,,,,,,2618.4649974750355,2618.4649974750355,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
4,állatkert,nyilvános,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,2619.052459936589,2619.052459936589,2619.052459936589,2619.052459936589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.0634250892326,2620.0634250892326,2620.0634250892326,2620.0634250892326,2,1.4395570298656821,2622.051165838726,2622.051165838726,None,2624.060134640895,2624.060134640895,4,0.577278746291995,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
