itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,enc_cross_resp.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,confid_break_gombok.rt,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,test_pract_keys.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
69,ösztöndíj,szabványos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,3703.5033793952316,3703.5033793952316,3703.5033793952316,3703.5033793952316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.519133423455,3704.519133423455,3704.519133423455,3704.519133423455,j,3706.5177342062816,3706.5177342062816,None,,3708.5043214336038,3708.5043214336038,j,0.7085570273920894,,,,,1.608051580376923,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
37,képregény,izgalmas,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,3709.2491848515347,3709.2491848515347,3709.2491848515347,3709.2491848515347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.256962810643,3710.256962810643,3710.256962810643,3710.256962810643,j,3712.2513625184074,3712.2513625184074,None,,3714.246128280647,3714.246128280647,j,0.6056574527174234,,,,,1.2176872426643968,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
91,fertőzés,hosszútávú,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,3714.876201728359,3714.876201728359,3714.876201728359,3714.876201728359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715.8929089913145,3715.8929089913145,3715.8929089913145,3715.8929089913145,j,3717.893597871065,3717.893597871065,None,,3719.8767086686566,3719.8767086686566,j,0.38952449429780245,,,,,1.305476882494986,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
86,távirat,őszinte,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,3720.2967044515535,3720.2967044515535,3720.2967044515535,3720.2967044515535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721.305811963044,3721.305811963044,3721.305811963044,3721.305811963044,j,3723.301262561232,3723.301262561232,None,,3725.303389222361,3725.303389222361,j,0.3762684687972069,,,,,1.3557009939104319,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
15,csengőhang,többféle,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,3725.7115107811987,3725.7115107811987,3725.7115107811987,3725.7115107811987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726.737205196172,3726.737205196172,3726.737205196172,3726.737205196172,j,3728.7264487296343,3728.7264487296343,None,,3730.7109721181914,3730.7109721181914,2,0.5546716870740056,,,,,1.4484518077224493,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
47,koponya,parányi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,3731.298192616552,3731.298192616552,3731.298192616552,3731.298192616552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732.305963423103,3732.305963423103,3732.305963423103,3732.305963423103,None,3734.30208019726,3734.30208019726,2,0.22797813266515732,3736.305624425411,3736.305624425411,j,0.4795359633862972,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
63,titkárság,egyszemélyes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,3736.8126541031525,3736.8126541031525,3736.8126541031525,3736.8126541031525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737.8230187026784,3737.8230187026784,3737.8230187026784,3737.8230187026784,j,3739.817830182612,3739.817830182612,None,,3741.8112996704876,3741.8112996704876,j,0.41658298298716545,,,,,1.7388170156627893,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
9,barátnő,középkorú,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,3742.252275011502,3742.252275011502,3742.252275011502,3742.252275011502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743.2608668738976,3743.2608668738976,3743.2608668738976,3743.2608668738976,2,3745.254184279591,3745.254184279591,None,,3747.2604457708076,3747.2604457708076,j,0.39612778183072805,,,,,1.6267520831897855,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
39,készpénz,csekély,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,3747.6838616915047,3747.6838616915047,3747.6838616915047,3747.6838616915047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748.6975630782545,3748.6975630782545,3748.6975630782545,3748.6975630782545,2,3750.6882988195866,3750.6882988195866,None,,3752.694188658148,3752.694188658148,j,0.49860532116144896,,,,,1.8456498887389898,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
93,útlezárás,közlekedési,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,3753.2183485683054,3753.2183485683054,3753.2183485683054,3753.2183485683054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.2427858952433,3754.2427858952433,3754.2427858952433,3754.2427858952433,None,3756.2212745165452,3756.2212745165452,None,,3758.2195664690807,3758.2195664690807,j,0.6099851066246629,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
34,korlátozás,lokális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,3758.862237541005,3758.862237541005,3758.862237541005,3758.862237541005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759.8848131839186,3759.8848131839186,3759.8848131839186,3759.8848131839186,j,3761.867639100179,3761.867639100179,None,,3763.876212924719,3763.876212924719,j,0.506687443703413,,,,,1.6400115294381976,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
30,háziorvos,körzeti,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,3764.4015039643273,3764.4015039643273,3764.4015039643273,3764.4015039643273,None,,,,,,,,,,,,,,,,,,,,,,3765.4124050494283,3765.4124050494283,3765.4124050494283,3765.4124050494283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.4124050494283,3765.4124050494283,3765.4124050494283,3765.4124050494283,2,3767.4097863752395,3767.4097863752395,None,,3769.41084970627,3769.41084970627,j,0.3822276620194316,,,,,1.5365456128492951,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
40,kesztyű,férfias,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,3769.81786905881,3769.81786905881,3769.81786905881,3769.81786905881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770.8391216797754,3770.8391216797754,3770.8391216797754,3770.8391216797754,None,3772.827112790197,3772.827112790197,2,0.10984639823436737,3774.829791488126,3774.829791488126,4,0.2411644933745265,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
81,színdarab,mulatságos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,3775.10141234193,3775.10141234193,3775.10141234193,3775.10141234193,None,,,,,,,,,,,,,,,,,,,,,,3776.112293522805,3776.112293522805,3776.112293522805,3776.112293522805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776.112293522805,3776.112293522805,3776.112293522805,3776.112293522805,None,3778.109477981925,3778.109477981925,j,0.25801792833954096,3780.1131180003285,3780.1131180003285,2,0.5220732409507036,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
42,kirándulás,hétvégi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,3780.6665224628523,3780.6665224628523,3780.6665224628523,3780.6665224628523,None,,,,,,,,,,,,,,,,,,,,,,3781.674819180742,3781.674819180742,3781.674819180742,3781.674819180742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781.674819180742,3781.674819180742,3781.674819180742,3781.674819180742,j,3783.66393115744,3783.66393115744,None,,3785.6671161744744,3785.6671161744744,j,0.44182737171649933,,,,,1.3336049225181341,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
34,kánikula,tavaszi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,3786.139233518392,3786.139233518392,3786.139233518392,3786.139233518392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.155532429926,3787.155532429926,3787.155532429926,3787.155532429926,None,3789.14975984022,3789.14975984022,2,0.03078017570078373,3791.1557859005406,3791.1557859005406,j,0.5370071455836296,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
29,nyereség,pillanatnyi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,3791.715217977762,3791.715217977762,3791.715217977762,3791.715217977762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3792.740511194803,3792.740511194803,3792.740511194803,3792.740511194803,j,3794.7176808370277,3794.7176808370277,None,,3796.7190107004717,3796.7190107004717,j,0.913601053878665,,,,,1.7215947257354856,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
75,sütemény,centiméteres,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,3797.6630674926564,3797.6630674926564,3797.6630674926564,3797.6630674926564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798.6681207250804,3798.6681207250804,3798.6681207250804,3798.6681207250804,j,3800.664689701982,3800.664689701982,None,,3802.675521432422,3802.675521432422,j,0.7376274177804589,,,,,1.805120158009231,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
96,ventilátor,erőteljes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,3803.4353193780407,3803.4353193780407,3803.4353193780407,3803.4353193780407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804.4624052355066,3804.4624052355066,3804.4624052355066,3804.4624052355066,2,3806.4433193951845,3806.4433193951845,None,,3808.446903122589,3808.446903122589,j,0.4344229316338897,,,,,1.7976724887266755,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
36,kastély,csodálatos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,3808.903985484503,3808.903985484503,3808.903985484503,3808.903985484503,None,,,,,,,,,,,,,,,,,,,,,,3809.911477628164,3809.911477628164,3809.911477628164,3809.911477628164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809.911477628164,3809.911477628164,3809.911477628164,3809.911477628164,2,3811.91752172634,3811.91752172634,None,,3813.9199401121587,3813.9199401121587,j,0.9141344297677279,,,,,1.8744652532041073,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
61,műemlék,győzelmi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,3814.862253091298,3814.862253091298,3814.862253091298,3814.862253091298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815.867537090555,3815.867537090555,3815.867537090555,3815.867537090555,j,3817.86720493529,3817.86720493529,None,,3819.8656505253166,3819.8656505253166,j,0.6924518719315529,,,,,1.815775859169662,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
29,hangszer,autentikus,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,3820.5783061217517,3820.5783061217517,3820.5783061217517,3820.5783061217517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821.5887599801645,3821.5887599801645,3821.5887599801645,3821.5887599801645,j,3823.585007376969,3823.585007376969,None,,3825.5920550925657,3825.5920550925657,4,0.5194156914949417,,,,,1.6328897941857576,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
30,ábrázolás,szokatlan,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,3826.1481761960313,3826.1481761960313,3826.1481761960313,3826.1481761960313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.171272463165,3827.171272463165,3827.171272463165,3827.171272463165,None,3829.152867104858,3829.152867104858,j,0.08422600198537111,3831.1583868470043,3831.1583868470043,j,1.1543339965865016,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
18,diáklány,ártatlan,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,3832.3487053420395,3832.3487053420395,3832.3487053420395,3832.3487053420395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833.3576271822676,3833.3576271822676,3833.3576271822676,3833.3576271822676,2,3835.350514465943,3835.350514465943,None,,3837.358848504722,3837.358848504722,j,0.6450386364012957,,,,,1.7841860074549913,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
49,legénység,katonai,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,3838.029443285428,3838.029443285428,3838.029443285428,3838.029443285428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839.034289075993,3839.034289075993,3839.034289075993,3839.034289075993,None,3841.032408109866,3841.032408109866,j,1.9142230665311217,3843.0318548288196,3843.0318548288196,j,5.053589073941112,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
60,műanyag,népművészeti,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,3848.115890622139,3848.115890622139,3848.115890622139,3848.115890622139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.128514993936,3849.128514993936,3849.128514993936,3849.128514993936,None,3851.1166482334957,3851.1166482334957,j,0.2610238054767251,3853.11848908104,3853.11848908104,j,1.1685824431478977,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
50,lépcsőház,emeletes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,3854.3147509079427,3854.3147509079427,3854.3147509079427,3854.3147509079427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855.3489482384175,3855.3489482384175,3855.3489482384175,3855.3489482384175,2,3857.3188328668475,3857.3188328668475,None,,3859.314009780064,3859.314009780064,j,0.4891109177842736,,,,,1.651102950796485,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
28,követelés,eredményes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,3859.8361058514565,3859.8361058514565,3859.8361058514565,3859.8361058514565,None,,,,,,,,,,,,,,,,,,,,,,3860.8384349783882,3860.8384349783882,3860.8384349783882,3860.8384349783882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3860.8384349783882,3860.8384349783882,3860.8384349783882,3860.8384349783882,j,3862.8464838238433,3862.8464838238433,None,,3864.8413068111986,3864.8413068111986,j,0.5347514161840081,,,,,1.9046443803235888,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
12,boríték,érvénytelen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,3865.3957668291405,3865.3957668291405,3865.3957668291405,3865.3957668291405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866.4181434279308,3866.4181434279308,3866.4181434279308,3866.4181434279308,2,3868.404576085508,3868.404576085508,None,,3870.409345990047,3870.409345990047,j,0.7964088693261147,,,,,1.925344655290246,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
66,olimpikon,alacsony,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,3871.236576963216,3871.236576963216,3871.236576963216,3871.236576963216,None,,,,,,,,,,,,,,,,,,,,,,3872.2437447281554,3872.2437447281554,3872.2437447281554,3872.2437447281554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.2437447281554,3872.2437447281554,3872.2437447281554,3872.2437447281554,j,3874.247012782842,3874.247012782842,None,,3876.249604399316,3876.249604399316,j,0.4173029623925686,,,,,1.705643830820918,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
