itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,enc_cross_resp.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,pract_resp.stopped,nback_feedback.started,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,confid_break_gombok.rt,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,test_pract_keys.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
68,osztályzat,átlagos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,4333.1794217647985,4333.1794217647985,4333.1794217647985,4333.1794217647985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334.183845519088,4334.183845519088,4334.183845519088,4334.183845519088,None,4336.191072374582,4336.191072374582,j,0.008897436782717705,4338.194258324802,4338.194258324802,4,0.5497322659939528,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
50,lépcsőház,biztonságos,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,4338.7695084977895,4338.7695084977895,4338.7695084977895,4338.7695084977895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339.780803317204,4339.780803317204,4339.780803317204,4339.780803317204,j,4341.781712077558,4341.781712077558,None,,4343.776339753531,4343.776339753531,j,0.7243536459282041,,,,,1.7042498821392655,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
62,gyulladás,fájdalmas,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,4344.532056672499,4344.532056672499,4344.532056672499,4344.532056672499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.556280960329,4345.556280960329,4345.556280960329,4345.556280960329,2,4347.536934185773,4347.536934185773,None,,4349.534290942363,4349.534290942363,4,0.46003429032862186,,,,,1.7745311064645648,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
69,célpont,potenciális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,4350.027256289497,4350.027256289497,4350.027256289497,4350.027256289497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351.044783364981,4351.044783364981,4351.044783364981,4351.044783364981,j,4353.041065595113,4353.041065595113,None,,4355.032655982301,4355.032655982301,j,0.4363073017448187,,,,,1.1939760968089104,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
70,pénztárca,titokzatos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,4355.496613140218,4355.496613140218,4355.496613140218,4355.496613140218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356.529697378166,4356.529697378166,4356.529697378166,4356.529697378166,None,4358.498242814094,4358.498242814094,j,0.1630085688084364,4360.495214855298,4360.495214855298,4,1.3897664388641715,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
47,koponya,szezonális,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,4361.917693091556,4361.917693091556,4361.917693091556,4361.917693091556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.930022628978,4362.930022628978,4362.930022628978,4362.930022628978,j,4364.937019339763,4364.937019339763,None,,4366.926628926769,4366.926628926769,j,1.095244008116424,,,,,1.7729182271286845,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
25,fejfájás,kellemetlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,4368.050201407634,4368.050201407634,4368.050201407634,4368.050201407634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369.063304728828,4369.063304728828,4369.063304728828,4369.063304728828,2,4371.052598333918,4371.052598333918,None,,4373.057490775362,4373.057490775362,4,0.4524612845852971,,,,,1.8460243232548237,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
95,végállomás,ideiglenes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,4373.53227593191,4373.53227593191,4373.53227593191,4373.53227593191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374.53728344664,4374.53728344664,4374.53728344664,4374.53728344664,2,4376.535471834242,4376.535471834242,None,,4378.5339068500325,4378.5339068500325,j,0.5230171279981732,,,,,1.7060698913410306,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
56,észrevétel,lényegtelen,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,4379.075239288621,4379.075239288621,4379.075239288621,4379.075239288621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.0802567545325,4380.0802567545325,4380.0802567545325,4380.0802567545325,2,4382.0818494185805,4382.0818494185805,None,,4384.079793044366,4384.079793044366,4,0.5422217724844813,,,,,1.775891138240695,4380.0802567545325,4380.0802567545325,4380.0802567545325,4380.0802567545325,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
22,egyenruha,rendőri,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,4384.64999744948,4384.64999744948,4384.64999744948,4384.64999744948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385.662898927927,4385.662898927927,4385.662898927927,4385.662898927927,2,4387.651112096384,4387.651112096384,None,,4389.652280236594,4389.652280236594,j,0.6027277549728751,,,,,1.308362071402371,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
56,mikrofon,asztali,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,4390.275496926159,4390.275496926159,4390.275496926159,4390.275496926159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4391.281406358816,4391.281406358816,4391.281406358816,4391.281406358816,None,4393.280915901065,4393.280915901065,j,0.1574039226397872,4395.277865239419,4395.277865239419,4,0.8009868655353785,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
74,repülőjegy,mostani,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,4396.101591481827,4396.101591481827,4396.101591481827,4396.101591481827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4397.115280116908,4397.115280116908,4397.115280116908,4397.115280116908,j,4399.099609749392,4399.099609749392,None,,4401.1010721009225,4401.1010721009225,j,1.279398667626083,,,,,1.3054230604320765,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
66,csarnok,ünnepélyes,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,4402.414526113309,4402.414526113309,4402.414526113309,4402.414526113309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403.420335401781,4403.420335401781,4403.420335401781,4403.420335401781,2,4405.4138381667435,4405.4138381667435,None,,4407.411530810408,4407.411530810408,4,1.0585965691134334,,,,,1.5816978132352233,,,,,,,,,,,,,,4407.411530810408,4407.411530810408,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
75,jutalom,kívánatos,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,4408.501070483588,4408.501070483588,4408.501070483588,4408.501070483588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409.511968147941,4409.511968147941,4409.511968147941,4409.511968147941,2,4411.514490720816,4411.514490720816,None,,4413.501785176806,4413.501785176806,4,0.847152965143323,,,,,1.5940932845696807,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
8,baktérium,növényi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,4414.374686194584,4414.374686194584,4414.374686194584,4414.374686194584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.379871915095,4415.379871915095,4415.379871915095,4415.379871915095,j,4417.385580437258,4417.385580437258,None,,4419.379496219568,4419.379496219568,j,1.123175180517137,,,,,1.5562375858426094,4415.379871915095,4415.379871915095,4415.379871915095,4415.379871915095,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
82,szőnyeg,használati,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,4420.526642984711,4420.526642984711,4420.526642984711,4420.526642984711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421.539202977903,4421.539202977903,4421.539202977903,4421.539202977903,None,4423.531666670926,4423.531666670926,None,,4425.534972046502,4425.534972046502,j,0.6183219263330102,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
49,havazás,folyamatos,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,4426.176844143309,4426.176844143309,4426.176844143309,4426.176844143309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427.1815443830565,4427.1815443830565,4427.1815443830565,4427.1815443830565,None,4429.184050472453,4429.184050472453,j,0.02777148224413395,4431.190143087879,4431.190143087879,j,0.8088998012244701,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
64,napsütés,zavartalan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,4432.032142199576,4432.032142199576,4432.032142199576,4432.032142199576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433.044729250483,4433.044729250483,4433.044729250483,4433.044729250483,2,4435.033850558102,4435.033850558102,None,,4437.040079704486,4437.040079704486,j,0.5576526653021574,,,,,1.5383715135976672,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
65,novella,beszédes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,4437.626871014014,4437.626871014014,4437.626871014014,4437.626871014014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4438.632348459214,4438.632348459214,4438.632348459214,4438.632348459214,2,4440.634758447297,4440.634758447297,None,,4442.636174459942,4442.636174459942,4,0.7556862961500883,,,,,1.669763938523829,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
40,kesztyű,meggyes,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,4443.415895785205,4443.415895785205,4443.415895785205,4443.415895785205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4444.427619793452,4444.427619793452,4444.427619793452,4444.427619793452,j,4446.43178852275,4446.43178852275,None,,4448.433000515215,4448.433000515215,j,0.6064178459346294,,,,,1.7002329239621758,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
81,színdarab,humoros,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,4449.0635899221525,4449.0635899221525,4449.0635899221525,4449.0635899221525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.082957223058,4450.082957223058,4450.082957223058,4450.082957223058,2,4452.058893725276,4452.058893725276,None,,4454.060277393088,4454.060277393088,4,0.6631985940039158,,,,,1.9050819482654333,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
6,ásványvíz,minőségi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,4454.753326835111,4454.753326835111,4454.753326835111,4454.753326835111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.761785276234,4455.761785276234,4455.761785276234,4455.761785276234,None,4457.757863796316,4457.757863796316,2,0.03368620201945305,4459.758669302799,4459.758669302799,j,1.013012052513659,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
36,kastély,járhatatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,4460.791197773069,4460.791197773069,4460.791197773069,4460.791197773069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461.795592293143,4461.795592293143,4461.795592293143,4461.795592293143,j,4463.803547525778,4463.803547525778,None,,4465.79259823449,4465.79259823449,j,0.44253396056592464,,,,,1.9261227753013372,4461.795592293143,4461.795592293143,4461.795592293143,4461.795592293143,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
80,szerszám,trükkös,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,4466.263928731903,4466.263928731903,4466.263928731903,4466.263928731903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467.2756350124255,4467.2756350124255,4467.2756350124255,4467.2756350124255,2,4469.268061696552,4469.268061696552,None,,4471.273051482625,4471.273051482625,4,0.14504546206444502,,,,,1.7443314529955387,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
92,újságcikk,botrányos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,4471.441115915775,4471.441115915775,4471.441115915775,4471.441115915775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472.460127114318,4472.460127114318,4472.460127114318,4472.460127114318,j,4474.442396950908,4474.442396950908,None,,4476.4478059746325,4476.4478059746325,4,1.7313833236694336,,,,,1.7921527288854122,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
57,monitor,érintős,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,4478.1992649054155,4478.1992649054155,4478.1992649054155,4478.1992649054155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4479.211071019061,4479.211071019061,4479.211071019061,4479.211071019061,j,4481.203215308487,4481.203215308487,None,,4483.206214032136,4483.206214032136,4,1.7386841988191009,,,,,1.888715859502554,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
96,ventilátor,masszív,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,4484.966585162096,4484.966585162096,4484.966585162096,4484.966585162096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485.980957389809,4485.980957389809,4485.980957389809,4485.980957389809,None,4487.972558351234,4487.972558351234,2,0.007891331799328327,4489.984049415216,4489.984049415216,j,1.043815990909934,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
77,szakadék,iszonyatos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,4491.057392497547,4491.057392497547,4491.057392497547,4491.057392497547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.0624003224075,4492.0624003224075,4492.0624003224075,4492.0624003224075,None,4494.068858681247,4494.068858681247,2,0.11686921492218971,4496.072699921206,4496.072699921206,j,1.615391002036631,,,,,,4492.0624003224075,4492.0624003224075,4492.0624003224075,4492.0624003224075,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
12,rokonság,nagyszámú,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,4497.717122270726,4497.717122270726,4497.717122270726,4497.717122270726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498.727727588266,4498.727727588266,4498.727727588266,4498.727727588266,j,4500.73411752563,4500.73411752563,None,,4502.734064343385,4502.734064343385,j,1.297348091378808,,,,,1.9019009759649634,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
17,csomagolás,ízléses,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,4504.062794367783,4504.062794367783,4504.062794367783,4504.062794367783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505.087891028263,4505.087891028263,4505.087891028263,4505.087891028263,None,4507.0640206653625,4507.0640206653625,2,0.20887237042188644,4509.066703407094,4509.066703407094,4,1.031411811709404,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
43,kolbász,markáns,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,4510.127687095664,4510.127687095664,4510.127687095664,4510.127687095664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511.139076460153,4511.139076460153,4511.139076460153,4511.139076460153,j,4513.129889020696,4513.129889020696,None,,4515.128347050399,4515.128347050399,j,0.4052194133400917,,,,,1.440266102552414,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
