itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,enc_cross_resp.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,pract_resp.stopped,nback_feedback.started,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,test_pract_keys.rt,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,key_resp_3.started,end_exp_text.stopped,key_resp_3.stopped,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
29,hangszer,autentikus,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,2488.3957214225084,2488.3957214225084,2488.3957214225084,2488.3957214225084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.406503703445,2489.406503703445,2489.406503703445,2489.406503703445,2,1.2710758252069354,2491.394091438502,2491.394091438502,None,2493.394724336453,2493.394724336453,j,0.5629403963685036,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
73,rémálom,intézményi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,2493.9846689393744,2493.9846689393744,2493.9846689393744,2493.9846689393744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.9920040257275,2494.9920040257275,2494.9920040257275,2494.9920040257275,None,,2496.9843725506216,2496.9843725506216,j,2498.986345886253,2498.986345886253,j,0.45813404116779566,,,,,0.08337258361279964,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
58,mutatvány,digitális,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,2499.4754248969257,2499.4754248969257,2499.4754248969257,2499.4754248969257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.495390574448,2500.495390574448,2500.495390574448,2500.495390574448,2,1.280006063170731,2502.4762546615675,2502.4762546615675,None,2504.4825360579416,2504.4825360579416,j,0.4934758748859167,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
91,tűzijáték,nevezetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,2505.005473712459,2505.005473712459,2505.005473712459,2505.005473712459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.021802170202,2506.021802170202,2506.021802170202,2506.021802170202,j,1.9006808968260884,2508.007392621599,2508.007392621599,None,2510.0071074292064,2510.0071074292064,j,0.45103749725967646,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
89,törmelék,karbantartási,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,2510.492387495935,2510.492387495935,2510.492387495935,2510.492387495935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.516259103082,2511.516259103082,2511.516259103082,2511.516259103082,None,,2513.494503583759,2513.494503583759,j,2515.5087787769735,2515.5087787769735,j,0.5349429780617356,,,,,0.8707219623029232,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
49,legénység,katonai,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,2516.067192930728,2516.067192930728,2516.067192930728,2516.067192930728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.0728849694133,2517.0728849694133,2517.0728849694133,2517.0728849694133,j,1.1385777732357383,2519.079482348636,2519.079482348636,j,2521.0713915172964,2521.0713915172964,j,0.6711354767903686,,,,,0.9806135836988688,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
57,monitor,ügyvédi,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,2521.7626735102385,2521.7626735102385,2521.7626735102385,2521.7626735102385,None,,,,,,,,,,,,,,,,,,,,,,2522.7755871172994,2522.7755871172994,2522.7755871172994,2522.7755871172994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.7755871172994,2522.7755871172994,2522.7755871172994,2522.7755871172994,j,1.3889886112883687,2524.7689816532657,2524.7689816532657,None,2526.766376974061,2526.766376974061,j,3.697634776122868,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
99,államférfi,diszkrét,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,2530.4910909105092,2530.4910909105092,2530.4910909105092,2530.4910909105092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.5033654002473,2531.5033654002473,2531.5033654002473,2531.5033654002473,j,1.3078709924593568,2533.503723990172,2533.503723990172,None,2535.503012407571,2535.503012407571,j,1.2326628044247627,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
41,királynő,szépséges,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,2536.7540996856987,2536.7540996856987,2536.7540996856987,2536.7540996856987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.7588145425543,2537.7588145425543,2537.7588145425543,2537.7588145425543,2,1.5553692560642958,2539.7552628498524,2539.7552628498524,None,2541.7551651941612,2541.7551651941612,j,2.939092674292624,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
90,tudomány,építészeti,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,2544.7249484350905,2544.7249484350905,2544.7249484350905,2544.7249484350905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.7501318668947,2545.7501318668947,2545.7501318668947,2545.7501318668947,j,1.7030465984717011,2547.7415235200897,2547.7415235200897,None,2549.738151278347,2549.738151278347,j,0.5962753053754568,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
50,lépcsőház,emeletes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,2550.3604719582945,2550.3604719582945,2550.3604719582945,2550.3604719582945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.3696572212502,2551.3696572212502,2551.3696572212502,2551.3696572212502,2,1.6495143128558993,2553.360808777623,2553.360808777623,None,2555.3743188958615,2555.3743188958615,j,0.8929819343611598,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
80,szerszám,láthatatlan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,2556.3044059025124,2556.3044059025124,2556.3044059025124,2556.3044059025124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.3204706273973,2557.3204706273973,2557.3204706273973,2557.3204706273973,j,1.7996053751558065,2559.308136424981,2559.308136424981,None,2561.315988091752,2561.315988091752,j,3.1055855927988887,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
11,benzinkút,hajnali,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,2564.441444649361,2564.441444649361,2564.441444649361,2564.441444649361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.4512715181336,2565.4512715181336,2565.4512715181336,2565.4512715181336,2,1.6549727860838175,2567.443636311218,2567.443636311218,None,2569.4497133763507,2569.4497133763507,j,1.237266942858696,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
86,távirat,őszinte,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,2570.7199098207057,2570.7199098207057,2570.7199098207057,2570.7199098207057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.724720466882,2571.724720466882,2571.724720466882,2571.724720466882,None,,2573.722873711027,2573.722873711027,j,2575.7221185881644,2575.7221185881644,j,0.5536851566284895,,,,,0.645227400586009,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
88,tévéműsor,irodalmi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,2576.300143249333,2576.300143249333,2576.300143249333,2576.300143249333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.3056713882834,2577.3056713882834,2577.3056713882834,2577.3056713882834,j,1.2941055381670594,2579.3111074687913,2579.3111074687913,None,2581.3041620738804,2581.3041620738804,j,0.883969902060926,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
108,vészhelyzet,időjárási,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,2582.2183964634314,2582.2183964634314,2582.2183964634314,2582.2183964634314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.2287262296304,2583.2287262296304,2583.2287262296304,2583.2287262296304,j,1.587268871255219,2585.2323914393783,2585.2323914393783,None,2587.2200668789446,2587.2200668789446,j,0.5908059468492866,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
17,borvidék,csapadékos,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,2587.840876378119,2587.840876378119,2587.840876378119,2587.840876378119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.849874415435,2588.849874415435,2588.849874415435,2588.849874415435,j,1.0889716316014528,2590.8429685188457,2590.8429685188457,None,2592.8487302232534,2592.8487302232534,j,0.6227845577523112,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
43,kolbász,tonnányi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,2593.505793738179,2593.505793738179,2593.505793738179,2593.505793738179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.5362334884703,2594.5362334884703,2594.5362334884703,2594.5362334884703,2,1.3601160235702991,2596.511806424707,2596.511806424707,None,2598.518861914985,2598.518861914985,j,0.5622571147978306,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
44,kollégium,főiskolai,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,2599.1144715007395,2599.1144715007395,2599.1144715007395,2599.1144715007395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.1368561852723,2600.1368561852723,2600.1368561852723,2600.1368561852723,2,1.9268878512084484,2602.1219051750377,2602.1219051750377,None,2604.118106854148,2604.118106854148,j,0.4920495990663767,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
77,szakadék,rettenetes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,2604.64114651829,2604.64114651829,2604.64114651829,2604.64114651829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.653677277267,2605.653677277267,2605.653677277267,2605.653677277267,2,1.1203173426911235,2607.6566903069615,2607.6566903069615,j,2609.6456442931667,2609.6456442931667,j,1.5568210342898965,,,,,1.0219018589705229,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
68,osztályzat,érdemleges,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,2611.2361701671034,2611.2361701671034,2611.2361701671034,2611.2361701671034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.2501396415755,2612.2501396415755,2612.2501396415755,2612.2501396415755,j,1.7408537790179253,2614.239514107816,2614.239514107816,None,2616.251374336891,2616.251374336891,j,0.6128814918920398,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
5,áruházlánc,veszteséges,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,2616.893445477821,2616.893445477821,2616.893445477821,2616.893445477821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.9118993533775,2617.9118993533775,2617.9118993533775,2617.9118993533775,2,1.8401938863098621,2619.9063419802114,2619.9063419802114,None,2621.9058241546154,2621.9058241546154,j,0.7455751672387123,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
11,laktanya,községi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,2622.675014803186,2622.675014803186,2622.675014803186,2622.675014803186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.69912930578,2623.69912930578,2623.69912930578,2623.69912930578,j,1.3764497675001621,2625.6765458881855,2625.6765458881855,None,2627.682117256336,2627.682117256336,j,0.5287856739014387,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
16,csillagász,figyelmes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,2628.2392755663022,2628.2392755663022,2628.2392755663022,2628.2392755663022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.249838587828,2629.249838587828,2629.249838587828,2629.249838587828,2,1.4372400101274252,2631.2540934653953,2631.2540934653953,None,2633.256003666669,2633.256003666669,j,0.5556273916736245,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
117,megjegyzés,rosszindulatú,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,2633.832843082957,2633.832843082957,2633.832843082957,2633.832843082957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634.8407009709626,2634.8407009709626,2634.8407009709626,2634.8407009709626,None,,2636.834158329293,2636.834158329293,j,2638.8478659363464,2638.8478659363464,j,3.2963945446535945,,,,,0.005585219711065292,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
14,focista,rugalmas,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,2642.167025360279,2642.167025360279,2642.167025360279,2642.167025360279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.17898417823,2643.17898417823,2643.17898417823,2643.17898417823,2,1.7750790994614363,2645.1763589736074,2645.1763589736074,None,2647.1671681124717,2647.1671681124717,j,1.9921662267297506,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
22,egyenruha,rendőri,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,2649.1904217489064,2649.1904217489064,2649.1904217489064,2649.1904217489064,None,,,,,,,,,,,,,,,,,,,,,,2650.2023074803874,2650.2023074803874,2650.2023074803874,2650.2023074803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.2023074803874,2650.2023074803874,2650.2023074803874,2650.2023074803874,j,1.6769730662927032,2652.190649717115,2652.190649717115,None,2654.1980812149122,2654.1980812149122,j,1.6423344193026423,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
17,csomagolás,ízléses,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,2655.87274800241,2655.87274800241,2655.87274800241,2655.87274800241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656.8774146530777,2656.8774146530777,2656.8774146530777,2656.8774146530777,2,1.5586575279012322,2658.876002373174,2658.876002373174,None,2660.881322760135,2660.881322760135,j,0.7981859417632222,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
29,nyereség,pillanatnyi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,2661.706706044264,2661.706706044264,2661.706706044264,2661.706706044264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.71934907604,2662.71934907604,2662.71934907604,2662.71934907604,j,1.584606345742941,2664.7088053375483,2664.7088053375483,None,2666.7145138597116,2666.7145138597116,j,0.6828750353306532,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
33,iránytű,hasznos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,2667.4255767920986,2667.4255767920986,2667.4255767920986,2667.4255767920986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.451543959789,2668.451543959789,2668.451543959789,2668.451543959789,2,1.6693894872441888,2670.4314952436835,2670.4314952436835,None,2672.4397891620174,2672.4397891620174,j,0.4163369592279196,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
