itemno,noun,adjective,stimtype,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_keys.rt,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.rt,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
25,fejfájás,alapfokú,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.0960239055566,None,1813.0960239055566,None,1813.0960239055566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.1111422465183,None,j,1.469023433048278,1814.1111422465183,None,1814.1111422465183,None,1814.1111422465183,None,1816.1053295335732,None,j,0.5008944547735155,1816.1053295335732,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
39,készpénz,szerény,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.1051472835243,None,1819.1051472835243,None,1819.1051472835243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.108596035745,None,j,1.3684547888115048,1820.108596035745,None,1820.108596035745,None,1820.108596035745,None,1822.0965137407184,None,j,0.4645794597454369,1822.0965137407184,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
72,professzor,közgazdasági,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.102442770265,None,1825.102442770265,None,1825.102442770265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.104956636671,None,2,1.035105801653117,1826.104956636671,None,1826.104956636671,None,1826.104956636671,None,1828.109853124246,None,j,0.3622110206633806,1828.109853124246,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
35,kapitány,szorgalmas,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.1027547097765,None,1831.1027547097765,None,1831.1027547097765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.1035120110027,None,j,1.238517792429775,1832.1035120110027,None,1832.1035120110027,None,1832.1035120110027,None,1834.0943951639347,None,j,0.4106319467537105,1834.0943951639347,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
81,színdarab,humoros,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.0963607253507,None,1837.0963607253507,None,1837.0963607253507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.1079640700482,None,2,1.1589924753643572,1838.1079640700482,None,1838.1079640700482,None,1838.1079640700482,None,1840.0950930626132,None,j,0.9593153623864055,1840.0950930626132,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
49,legénység,szárazföldi,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.0944704273716,None,1843.0944704273716,None,1843.0944704273716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.1021753046662,None,j,1.298700054641813,1844.1021753046662,None,1844.1021753046662,None,1844.1021753046662,None,1846.0929185044952,None,j,0.8368882425129414,1846.0929185044952,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
4,állatkert,nyilvános,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.094453944359,None,1849.094453944359,None,1849.094453944359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.1005757977255,None,j,1.3025574693456292,1850.1005757977255,None,1850.1005757977255,None,1850.1005757977255,None,1852.0938524575904,None,j,0.43795169796794653,1852.0938524575904,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
28,gorilla,problémás,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.0943466471508,None,1855.0943466471508,None,1855.0943466471508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.1015483154915,None,j,1.2954683853313327,1856.1015483154915,None,1856.1015483154915,None,1856.1015483154915,None,1858.1003223275766,None,j,0.5804959684610367,1858.1003223275766,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
36,kastély,páratlan,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.1036280165426,None,1861.1036280165426,None,1861.1036280165426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.1067881542258,None,j,1.2533724000677466,1862.1067881542258,None,1862.1067881542258,None,1862.1067881542258,None,1864.104027660098,None,j,0.578595407307148,1864.104027660098,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
29,nyereség,pillanatnyi,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.1100922883488,None,1867.1100922883488,None,1867.1100922883488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.109893866349,None,2,1.2447516079992056,1868.109893866349,None,1868.109893866349,None,1868.109893866349,None,1870.1045697443187,None,4,0.836034840438515,1870.1045697443187,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
79,szemüveg,kényelmes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.1052185040899,None,1873.1052185040899,None,1873.1052185040899,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.1128919697367,None,2,1.018650131765753,1874.1128919697367,None,1874.1128919697367,None,1874.1128919697367,None,1876.0946203325875,None,j,0.36822277773171663,1876.0946203325875,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
46,kommentár,tartalmas,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.107149544172,None,1879.107149544172,None,1879.107149544172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.1081739999354,None,2,1.313366192393005,1880.1081739999354,None,1880.1081739999354,None,1880.1081739999354,None,1882.0988238975406,None,4,1.2535860617645085,1882.0988238975406,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
38,kerékpár,intelligens,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.106360831298,None,1885.106360831298,None,1885.106360831298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.1087938356213,None,j,1.381598237901926,1886.1087938356213,None,1886.1087938356213,None,1886.1087938356213,None,1888.0926417089067,None,j,0.49177978513762355,1888.0926417089067,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
95,végállomás,ideiglenes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.0950921298936,None,1891.0950921298936,None,1891.0950921298936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.105589846149,None,2,1.4456799011677504,1892.105589846149,None,1892.105589846149,None,1892.105589846149,None,1894.1018832693808,None,j,0.6565177962183952,1894.1018832693808,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
91,tűzijáték,nagyszabású,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.1063477690332,None,1897.1063477690332,None,1897.1063477690332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.109137808904,None,2,1.2551690847612917,1898.109137808904,None,1898.109137808904,None,1898.109137808904,None,1900.1090920912102,None,4,0.9311372330412269,1900.1090920912102,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
125,csemege,temérdek,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0956283048727,None,1903.0956283048727,None,1903.0956283048727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.1143347290345,None,2,1.1857956452295184,1904.1143347290345,None,1904.1143347290345,None,1904.1143347290345,None,1906.1099731726572,None,4,0.5762218050658703,1906.1099731726572,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
69,célpont,potenciális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.0992042589933,None,1909.0992042589933,None,1909.0992042589933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.105982025154,None,j,1.7581488387659192,1910.105982025154,None,1910.105982025154,None,1910.105982025154,None,1912.108861635439,None,4,1.2302593234926462,1912.108861635439,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
76,szabadidő,kellemes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.1133177378215,None,1915.1133177378215,None,1915.1133177378215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.110773392953,None,2,1.3832922908477485,1916.110773392953,None,1916.110773392953,None,1916.110773392953,None,1918.1131311338395,None,j,1.1388980289921165,1918.1131311338395,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
73,rémálom,szomorú,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.1029506442137,None,1921.1029506442137,None,1921.1029506442137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.1039561284706,None,2,1.2129738884977996,1922.1039561284706,None,1922.1039561284706,None,1922.1039561284706,None,1924.0922520174645,None,j,0.2841203771531582,1924.0922520174645,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
40,kesztyű,harcias,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0958761773072,None,1927.0958761773072,None,1927.0958761773072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.0998869184405,None,j,1.4041294208727777,1928.0998869184405,None,1928.0998869184405,None,1928.0998869184405,None,1930.103844165802,None,j,0.42010147497057915,1930.103844165802,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
65,novella,tanulságos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0983508569188,None,1933.0983508569188,None,1933.0983508569188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.109457212966,None,2,0.9856243426911533,1934.109457212966,None,1934.109457212966,None,1934.109457212966,None,1936.1001587379724,None,j,0.28488016594201326,1936.1001587379724,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
30,háziorvos,szomszédos,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.1058084834367,None,1939.1058084834367,None,1939.1058084834367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.1001770873554,None,j,1.4069713992066681,1940.1001770873554,None,1940.1001770873554,None,1940.1001770873554,None,1942.1138682193123,None,j,0.4729455369524658,1942.1138682193123,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
67,oroszlán,nyugodt,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0969292456284,None,1945.0969292456284,None,1945.0969292456284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.1006812290289,None,2,1.2599934195168316,1946.1006812290289,None,1946.1006812290289,None,1946.1006812290289,None,1948.1008874266408,None,j,0.5048296214081347,1948.1008874266408,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
98,zarándok,keresztény,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.1074117226526,None,1951.1074117226526,None,1951.1074117226526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.1083948141895,None,2,1.0332820587791502,1952.1083948141895,None,1952.1083948141895,None,1952.1083948141895,None,1954.1003453419544,None,j,0.345287908334285,1954.1003453419544,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
48,költészet,szimbolikus,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0995852416381,None,1957.0995852416381,None,1957.0995852416381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.1165546942502,None,j,1.3580080773681402,1958.1165546942502,None,1958.1165546942502,None,1958.1165546942502,None,1960.0948719368316,None,4,1.0146863530389965,1960.0948719368316,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
24,fejedelem,pártatlan,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.1026981067844,None,1963.1026981067844,None,1963.1026981067844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.1002122312784,None,j,1.6113338260911405,1964.1002122312784,None,1964.1002122312784,None,1964.1002122312784,None,1966.1169670890085,None,j,0.4075141060166061,1966.1169670890085,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
57,monitor,kijelzős,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.097400731407,None,1969.097400731407,None,1969.097400731407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.1017227899283,None,2,1.3017818187363446,1970.1017227899283,None,1970.1017227899283,None,1970.1017227899283,None,1972.1059670969844,None,j,0.6674549649469554,1972.1059670969844,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
50,lépcsőház,komplett,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.1023880331777,None,1975.1023880331777,None,1975.1023880331777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.1069959066808,None,j,1.3774040034040809,1976.1069959066808,None,1976.1069959066808,None,1976.1069959066808,None,1978.1002797195688,None,j,0.41849605878815055,1978.1002797195688,None,,,,,,,,,,,,,,,,,,ss1,1,2022_Mar_07_1115,encoding_smst,2021.1.2,60.00798773175342,
